listing_id,id,date,reviewer_id,reviewer_name,comments
43109,186188568,2017-08-23,20492116,Wendy,"We really enjoyed our walk up in the hills.  It was great to get out of the city & see it from another prospective. DW, Chase's colleague was informative & entertaining."
43109,186188569,2017-08-23,40962008,Rebeca Cecilia,"As noted in one other review, this isn't so much a personal experience with a local as a small tour company also using AirBnb, which is fine. There are a couple different guides, and we had DW, who was also great! I'd been planning to hike here alone, but I'm so glad I did it with a guide instead! It was a wonderful experience, definitely worth it"
43109,186188572,2017-08-23,7763527,Alessandro,"The guide was really funny and he showed us many places where they shot important movies such as Back to the Future II.
The excursion is not strenuous at all and they make several stops to let u drink some water and rest.
I would totally recommend it!!"
43109,186198174,2017-08-24,25605682,Elvira,The walk was nice. Thanks for the tip to see the Hollywood sign really close!
43109,186198180,2017-08-24,22092458,Luuk,Perfect mix between hiking and getting information about LA. Doable for every healthy person. Extra gym/hike experience not needed. 
43109,189154309,2017-08-31,25188947,Claudia,"...freakin' awesome! Although the heatwave that day, the guides made us an unforgettable day up there. Thank you for this fantastic experience. "
43109,189154310,2017-08-31,140327518,Tom,DW and his friend Peter were awesome tour guides. They were a lot of fun.
43109,189154332,2017-08-31,15327439,Silvia,"What a great way to spend an evening in LA. DW is a funny guy who knows hundreds of Hollywood anecdotes and just knows how to create an entertaining walk and a great at atmosphere within the group. The hike is not too hard, we did many stops and breaks.  "
43109,190289773,2017-09-03,139196781,Anna,"Chase wasn't able to make it but Andrew filled in for him as our guide. He was very knowledgeable about the area and kept going on in spite of the rain that happened midway! All in all it was a great experience, gives you a good view of LA and briefs you on the history of Griffith Park, Griffith Observatory and the Hollywood sign. Water and snacks provided but bring an extra shirt, just in case. "
43109,190289784,2017-09-03,135428946,Paula,"Although Chase couldn't make it, Andrew did a phenomenal job! Very detailed and passionate for what he does. He makes the hike entertaining and fun full of laughter! Again, he did a great job. I'd totally come back to LA and hike with him again. During our hike, we got unexpected rain, but Andrew still managed to make us laugh through out it. I'm glad it did rain because it only made the view after woods better with the sunlight slowly starting to come back. "
43109,190289792,2017-09-03,19136372,Alex,"Amazing experience, the guide was very knowledgeable about the area. Our guide, Andrew, was able to tell stories on the history of the area while at the same time leading the hike. "
43109,190289799,2017-09-03,53503650,Ruiz,"This listing is kind of inaccurate since chances are, you're not really booking with Chase, but instead a ""Bike & Hike"" Company. ""Chase"" will likely send you a message that you won't be hiking him but instead someone else. My group hiked with David E., who did great. I had an awesome time and would highly recommend going on a hike with him if you can grab him. I guess Chase might be alright, too?"
43109,190289822,2017-09-03,124383555,Annika,"The hike is very easy to do for regular people. While the tour, we learned about the story of Griffith Park which was super interesting. 
Due to the weather, the sunset wasn't as pretty as I hoped for but it was still a nice hike."
43109,190759916,2017-09-04,82731013,Tanny,"Andrew was so AMAZING! Super adorable, funny, accommodating and just an all great guide! He told great stories about LA, was very knowledgeable of the areas that we over looked and he made us laugh! He was very engaging and made sure that we felt safe as we traveled up the trail. My Mom is terrified of heights and he held her hand through a portion of the walk and made her feel very safe! My Mom felt super accomplished after making it to the top and I think she is a giant step closer toward conquering her fear of heights! Thank you so much Andrew!! (P.S. I really do hope that Andrew considers a career in acting! He has so much personality to share with the world! ) "
43109,190759918,2017-09-04,27920159,Desi,"Absolute amazing, Andrew was such a great guide. This will be my highlight of my Los Angeles trip."
43109,190759928,2017-09-04,134401029,Brett,Chase couldn't make it so Andrew stepped in for Chase.  Andrew was awesome and knows his stuff about the LA area.  Highly recommended
43109,190759932,2017-09-04,135902509,Yvette,The trip was amazing! Such a beautiful site! The tour guide Andrew who was our guide was soooo awesome! I had a mini panic attack but he was so fantastic is making me feel safe along with the tour group! I recommend the tour! I for sure with out hesitation recommend Andrew! My hero!!
43109,190867179,2017-09-05,140068323,Simon,"Lovely apartment which is good located. 
Aukje is very gentle and she will help as soon as possible if you have any questions or problems."
43109,191020868,2017-09-05,143442766,Arman,"Chase was unable to go with us, but his friend, David, was a fantastic tour guide. He took us on a really cool path and gave a very detailed description of the history of the trail, the park, and the sights we were seeing. Got some very cool views of the city and finished at Griffith observatory!"
43109,191025334,2017-09-06,6196099,Rachel,"David was our tour guide and he was fantastic! Super chill, funny, and informative- had a great time! Thank you! 

Honeymooners Mark & Rachel"
43109,192681423,2017-09-10,118130209,Sam,"Max is wonderful! He showed us different parts of LA, told us the story behind Griffith Observatory and the Hollywood sign…  Anyway, the hike was fun and full of surprise, I got to see the entire LA on the way to the top and it was so beautiful~"
43109,192681449,2017-09-10,18239455,Nils,"I was in LA for a business trip but had one day to spare for pleasure, so I booked this hiking trip. The experience was just perfect. Our tour guide, guided us through Griffith Park, showing us wonderful views of the city and in the meanwhile explaining a lot about the park, the city, and its history. A visit to the observatory was the cherry on the pie. Would definitely recommend to anybody!"
43109,192681450,2017-09-10,75790576,Myles,Hike was taken by DW who was really informative throughout and pointed out key areas with background information throughout the tour. Granola bars and water is provided but bring your own too. If you're  relatively physically fit then do this!
43109,192681458,2017-09-10,15287939,Yen Yuen,The hike was lead by DW. He's great. Chatty & gave us a lot of info the way up. The rest stops were sufficient for us to catch our breath and hear the stories of LA. Energy bars and water are provided which helps a lot. However I feel the view of the Hollywood sign is a bit far. Other then that. The view along the way is amazing :)
43109,192694602,2017-09-11,91700799,Sam,"Chase couldn't make the hike so another guide, DW, covered for him.  The hike is a fantastic way to take in all  of LA, and DW was a knowledgeable and friendly guide. Highly recommended!"
43109,193001336,2017-09-11,96530247,Diana,"DW was our tour guide today. His absolutely amazing! 
It was great chatting to him and meeting new people. I would highly recommend it! "
43109,193001346,2017-09-11,72910410,Sarah,DW took us on a hike through Griffith Park from where we had an amazing view over Los Angeles and to the Hollywood Sign. Throughout the hike he told us a lot about the history of Los Angeles aswell as of the park and the surrounding area. We really enjoyed the hike which was our favourite thing we did while we stayed in LA. 
43109,193253353,2017-09-12,37023293,Craig,"Chase wasn't with us for the hike, it was his friend DW (Dan).

Dan was great to chat with, and very enthusiastic about LA and its history which was quite interesting.

The hike itself was slightly challenging for the first 20 or so minutes for an uncoordinated person like myself but it was mostly quite easy and the views are fantastic!

The only negative thing I could think of was that there was no snack but the bottle of water was more than enough.

I'd recommend this experience of Mt Hollywood to any visitor."
43109,193253383,2017-09-12,20144614,Dan,"Our guide today was DW, as Chase could not make it. DW was great; he regaled us with tales of LA gone by, the people, the places, the extraordinary. All the while we hiked through some beautiful scenery with a conveyor belt of stunning vistas of LA, the Hollywood sign, the mountains and to top it all off, a picture perfect sunset.

DW entertained, informed and shepherded us with enthusiasm and delight. We couldn't have asked for more."
43109,193772215,2017-09-14,142249938,Christopher,It was a super great experience. Actually it was not Chase who guided us but DW. He did a great great job. We made awesome Fotos and heard inspiring stories about LA.
43109,193772230,2017-09-14,30701579,Francesco,"It was an incredible experience, DW know really well the hills and the history behind. It was a really kind person, helpful and really friendly with all of us. I would recommend him!
The views are simply amazing and definitely it's worth it."
43109,193775725,2017-09-14,43532176,Jennie,"Chase wasn't able to make the tour however we had the lovely DW. A very genuine and warm character with lots of facts about the park along route. He was very helpful, assisting me with some phone Battery so I could get my uber home so thank you! 

Would definitely recommend this tour!

"
43109,194081432,2017-09-15,136468742,Ciarán,"DW filled in for Chase on our tour. It was a great experience - we learned so much about the city and had a fantastic time on the hike. DW was the perfect guide, friendly, knowledgeable and engaging from start to finish. "
43109,194081435,2017-09-15,48738736,Jakob,"D. W. war ein super Guide mit guten Kenntnissen über LA und die Umgebung. Die Wanderung hat spaß gemacht und war nicht allzu anstrengend, da es nur anfangs - etw. 20 Minuten - bergauf geht."
43109,194081445,2017-09-15,88340071,Philip,Highly recommend to anyone visiting the area.  DW was our tour guide and he was great.  Views are amazing.  
43109,194081451,2017-09-15,140721919,Stephen,"Had an awesome time hiking through the trails of Griffith Park. Our tour guide, DW (Daniel Walker), knew a lot about the area and was able to tell it in a very enthusiastic manner making the trip even more enjoyable. After the trip ended, I had to take the bus back to the station, but DW kindly offered to take me to the station with his own car. This was a very kind gesture and has convinced me to go on more Bikes And Hikes tours the next time I'm in LA."
43109,194081453,2017-09-15,25661226,Sandy,"DW subbed for Chase during our hike and was super engaging, very knowledgeable about LA history despite being a fellow New Yorker! Highly recommend to anyone looking to do this hike rather than doing on your own - you'll learn a lot. Thanks DW!"
43109,194978966,2017-09-17,136041101,Tom,"We hiked with Andrew and both he and the route were fantastic! Andrew was informative, funny and friendly - he didn't stop talking for the entire hike and was incredibly knowledgeable about LA and Griffith Park in particular. This was well worth the money and I would recommend this hike to anybody looking to experience some fantastic views and to learn about the history of LA. "
43109,194978979,2017-09-17,31264942,Alexandre,"We went on the Sunset Hike with Andrew. Great experience!!! He showed us a lot of the area, told us about all the events and history of the place, very enthusiastic."
43109,194978981,2017-09-17,150897354,Hanny Rosyida,"My hike was supposed to be with Chase but then something happened and it was replaced by Andrew. But, truly Andrew was really a great guide!! I enjoyed the hike with him, he's so nice, friendly, and helpful :)"
43109,195553972,2017-09-19,37239571,Vesna,"Our fearless leader today was DW and he was excellent - knowledgeable and charming!  We got a bit of exercise, some spectacular views of the city, and lots of entertaining and funny facts, tidbits and rumors about Hollywood and it's colorful history.  Highly recommended. "
43109,195553980,2017-09-19,8043237,Reuben,"DW took our hike not chase, and he was a brilliant host. Really knowledgeable and friendly! This is a really interesting hike which lasts a few hours and is totally worth it. Thanks for a great first Airbnb experience DW!"
43109,196045378,2017-09-21,39100969,Love,Amazing experience!
43109,196045386,2017-09-21,50577574,Caddie,"had a wonderful hike with DW! He was so enthusiastic, friendly, and gave us recommendations on other things to do during our stay in LA. Definitely recommend. Timing was great too since we got to watch the sunset "
43109,196045400,2017-09-21,69707111,Justin,Very informative and friendly! Would recommend to everyone!
43109,197542640,2017-09-25,4514576,Marie,"This hike was amazing, we had the best time. DW (Chase couldn't make it so DW replaced him) is so so nice and very interesting, we loved listening to all his stories and anecdotes about LA and Griffith Park. Also the view and the sunset are so worth it. Awesome. Go for it, it's a must do if you're visiting LA ! "
43109,197542646,2017-09-25,42043395,Rodrigo,"AMAZING experience! I really recommend this tour, the views are so nice specially in a clear day! Excellent to get great pictures! "
43109,197542648,2017-09-25,22825951,Peter,"The tour did not start off well the email confirmation we received did not have the correct contact telephone number and did not specify a meeting location. It was just pure luck that we bumped in to our tour group on our way down from Griffith Observatory.
 Although the start was pretty rocky. DW was an excellent to a guide. He was personable,knowledgeable and friendly. What else would you be looking for in a tour guide.
The hike itself was a little difficult at the beginning it's mostly uphill but after you reach the top it's smooth sailing. I was a little disappointed because I was expecting to be walking near the Hollywood sign but  we did not come close. That disappointment however was overshadowed by the spectacular sunset views we received.
All in all it was well worth the money

"
43109,198968907,2017-10-01,141477075,Alex,"A wonderful home-from-home, creatively decorated. A quirky & inspired stay, located in a quiet part of the Singel canal - a Stones' throw from everywhere you'll want to be. The property is large, bursting with character and Aukje is a fabulous, helpful & gracious host. Don't think twice: this is the place you've been looking for."
43109,201160029,2017-10-07,55209631,Xiangping,"It is a wonderful experience to hike with DW. He is a good guide, showing me with the best places for taking pictures, telling me the history of Los angeles, and some stories of Graffith park and (Website hidden by Airbnb) is the best way to learn more about the city to join DW with the trip."
43109,202336892,2017-10-10,140672653,Anna,It was funny!
43109,202336903,2017-10-10,150802804,Danielle,Tour at sunset was absolutely amazing. DW made the experience even better I highly recommend!
43109,203025210,2017-10-13,117649390,Sarah,One of the highlights of our trip in California. DW was the perfect host both entertaining and considerate. You MUST do this hike before you leave LA.
43109,203025225,2017-10-13,91354809,Lesley,"Everything about this hike exceeded my expectations. The sunset was so beautiful. The hike was a good workout without being too difficult for any experience level. Dw was incredibly charismatic, energetic, genuine, and full of knowledge about the area. His passion showed as he knew so many interesting facts about the area that would interest history and entertainment enthusiasts alike...I would recommend this sunset hike to anyone and everyone! Thanks again, DW!! "
43109,204379581,2017-10-17,4581343,Luciana,"Andrew was so knolowdge, kind and fun to be around. I couldn't have a best guide. The hike itself is pretty easy and the idea of doing it on the sunset was great - because of the heat and the views. I was so glad I had this experience."
43109,204379586,2017-10-17,21621231,Theresa,Our guide was Andrew and he was very informative and engaging throughout our tour.  We were able to get a lot of good photos and learn about the history of the area.  There were a few steep parts of the hike but nothing too strenuous.  We definitely will be back in the the same area again to enjoy the sunsets and to spend more time at the Griffith Observatory.
43109,204379595,2017-10-17,36957996,Martin,"Great little hike. Our guide, an LA native, was very informative on the area's history and the geography. The hike started from the Greek Theater and ended at Griffith Observatory. Expect no cellphone reception during the hike, except when you get to the observatory. Great views of the LA Basin and gorgeous sunsets."
43109,205292128,2017-10-21,33695434,Cherie,"The hike was led by Ernie as Dw was not available that day. Ernie was fantastic. He brought water and snacks, gave us information on the park's history and legends, and even took action shots of us during the hike. The hike itself was a nice comfortable pace, the route was scenic and beautiful. We got to walk through the observatory and briefly checked out some exhibits. The sunset views were spectacular and we got to see LA light up at dusk. 

Thank you Ernie for an awesome tour and experience!!"
43109,206734122,2017-10-26,6763573,Katherine,"My daughter and I took the hike with Andrew. Andrew was nice and was full of knowledge of the Los Angeles area as well as some timely ""ghost"" stories. We enjoyed it very much and would recommend it to anyone. "
43109,206989970,2017-10-27,26750577,Jane,"Our hike with DW was such a treat!!! I honestly had no idea he would be so knowledgeable about the history of the park, LA, Hollywood, and the Observatory. So many great stories and he answered all our questions. The hike itself was beautiful, and not too challenging. What a sunset!!! I highly recommend this experienced."
43109,206990049,2017-10-27,156379285,Cyndi,"Gorgeous landscape and views; spectacular sunset; DW was charming, highly professional, and full of fun and interesting facts. Overall a wonderful experience. "
43109,208533721,2017-11-01,123175444,Juan Ignacio,"Andrew was our guide. He is a very special person, very knowledgeable of the place, he managed to tell us the whole Griffith story on the hike. We saw coyotes, deers, squirrels, birds, horses and a incredible sunset. Our group consisted of my daughter, me and 4 young ladies from all over the world. He was funny , attentive, quick with a joke. The hike is very easy and we stop a lot to take pictures. At the end he makes a tour of the observatory and shows famous movies locations. You can see the hollywood sign from a distance. In all totally recomendable. Thanks Andrew for a very enjoyable time from me and my daughter."
43109,209736464,2017-11-05,14162875,Jonnathan,Nice hike :) very knowledgeable about the area around 
43109,210163883,2017-11-07,64283327,Niels,Could not take part.
43109,211443976,2017-11-12,144836597,Joanna,"We had our hike with Ernie today. He was fantastic, incredibly well informed and had lots of stories to tell. We got lots of the history of the park, lots of information about what we could see and little facts about the Hollywood sign, the park and everything around. The hike itself wasn't too bad either, a little strenuous at times but nothing an inexperienced hiker couldn't handle. Definitely recommended!"
43109,212647285,2017-11-18,63821015,Ashley,"Andrew was a knowledgeable, friendly, fun guide! The hike wasn't too difficult but decent shoes are a must. Seeing this side of LA was amazing and having a great guide, to not only lead the hike but to give you some history and information of the area, really amplified the experience. There are so many great views and Instagram worthy shots- especially with the beautiful sunset. As I was solo on this adventure, Andrew's awesome photography skills were put to good use (everyone loved the pictures!). I definitely recommend this experience!!"
43109,213902652,2017-11-23,14714125,Lucia,"We had the pleasure to be guided by Max (Danny couldn’t make it) and it was awsome! He told us everything about LA history while enjoying the bests views of the city. We saw a breath-taking sunset and took the best pics of The Hollywood sign. Definetely a must-do experience in LA, totally worth the money!"
43109,215015180,2017-11-27,5404933,Mohammad,The place was as described. The location is perfect which allowed us to explore the city. A nice restaurants and bakeries around the area.
43109,216000546,2017-12-02,83177241,Vuthy,"Our hiking guide, Andrew, was extremely welcoming from the start. I thought it was just going to be a regular hike through the hills but he had a mound of interesting information to share with us about the history of LA and Griffith Park itself. We experienced the sunset, which was beautiful from up top and got to look around Griffith Observatory while looking down on the city lights at night. I would highly recommend this to anyone looking for an adventure."
43109,216000914,2017-12-02,20563813,Josiah,"This hike and time at the observatory was one of my biggest highlights of my time in LA! Andrew was an exceptional host. He did so well with our group and made it super fun. He is an incredible storyteller and all-around great host! Super hospitable, friendly and accommodating. The hike itself I think is a MUST if you’re in the LA area. Truly incredible experience and so much is learnt in the time! I would do it again and take more people with me in a heartbeat! Especially if it was with Andrew! So good!"
43109,216439565,2017-12-03,72124046,Rebecca,"We went up with Peter in the afternoon session. The afternoon is preferable if you want great sunset pics.
Peter was SO humorous and knowledgeable about Griffith park and the whole La area to be honest, learned so many new things! He was good and letting everyone stop for pictures too  perfect for an outdoor experience - good exercise too. "
43109,216804947,2017-12-05,44127829,Michael,Our hike was hosted by Andrew. He was friendly and knowledgeable. It was a great experience. Definitely recommend it if this is your first time to the LA area.
43109,217325870,2017-12-08,96092799,Levi,"Peter was an excellent tour guide, he was very knowledgeable and provided us with interesting information about the area which we would not have otherwise known. He also gave us pointers on areas and landmarks to visit around LA. We would highly recommend this tour!"
43109,217325908,2017-12-08,161347470,Jason,Awesome and knowledgeable guide. Beautiful hike through the mountains!
43109,217325926,2017-12-08,157370534,Liyin,Peter is awesome
43109,218061916,2017-12-10,118996162,Garrett,"Fun, informational hike! I would definitely recommend. Peter did an awesome job!"
43109,219148145,2017-12-16,80760759,Gianna,"Breathtaking experience! Andrew was our guide this afternoon - what a hospitable, funny, and extremely knowledgeable guy! He really takes an interest to everyone in the group and it’s clear that he loves his home of California. The views are unbelievable, especially with the sun setting in the background. And ending it all with a tour of the Griffith Observatory is the cherry on top of the cake. You really can’t ask for a better hike than this. "
43109,219544601,2017-12-17,157418342,Emma,Danny is an amazing and awesome tour guider. He told us many stories such as legends and history happened there before. He is professional and experienced. My friend and I had a sound hiking experience with Danny. 
43109,220124351,2017-12-20,28998714,Chuljin Jino,"My tour guide Andrew was great and awesome. He told me and group He told em and group interesting myths and stories about Griffith Park and Observatory. Hiking with him was a special time during my journey.

투어 가이드 Andrew와 함께하는 시간은 매우 훌륭한 시간이었습니다. 그는 우리에게 그리피스 파크와 관련된 재미있는 미신과 이야기를 알려줬어요. 그와 함께한 하이킹은 특별한 시간이었습니다! 그리피스 파크와 천문대, 그리고 헐리우드 사인을 구경하실 많은 한국분들에게 추천드리고 싶은 투어에요!  "
43109,220312792,2017-12-21,40397417,Jennifer,"Our guide Ernie was engaging, thoughtful, and informative."
43109,220767786,2017-12-23,1241479,Amanda,"Our tour guide was Andrew a Los Angeles native, and incredibly knowledgeable about the city! The tour was full of all sorts of intrigue and history of old Hollywood. He showed us so many great vistas and there was ample time to enjoy everything. The tour finished with a fun visit to the Griffith Observatory. Worth every penny, I'd recommend this tour group to everyone! "
43109,220767875,2017-12-23,21403018,Jameira,Andrew was a great guide! Just when your heart got pumping he was taking a break to show us awesome views and continue his awesome storytelling. The tour of the observatory was fun also. 
43109,220998411,2017-12-24,19254790,Zhen,"Our tour guide today is Erick. He is super nice and informative. He talks all along the way trying to give us much info about Griffith Park and Hollywood. A very enjoyable hiking trip and great scenes, thanks!"
43109,221217620,2017-12-25,112962208,Yoshitaka,He is quite fun and friendly guy.
43109,221314220,2017-12-26,96737016,Peter,"Great location. 10-15 minute walk from the train station. Easy walking access to everything in Amsterdam. Large space with a beautiful view of the Singel canal. While the main bedroom is 8 feet and two outside doors away from the main living space, it was quiet, private, and quite comfortable. Aukje was very helpful and inviting. We would definitely stay here again."
43109,221530640,2017-12-26,5501198,Samuel,"Terrific hike, with lots of local color and information introduced. Ernie was exceptional!"
43109,221530664,2017-12-26,306729,Raheel,Knowledgable guide and lovely views
43109,221812070,2017-12-27,160779955,Aziza,The guide that I had was Andrew. He was a really nice guy and very thorough in his storytelling of the history of Mount Hollywood. Great guide and great experience!
43109,222101179,2017-12-28,128314947,Andrea,"Me encantó la experiencia,100% recomendable. La vista impresionante. "
43109,222101299,2017-12-28,14012698,Robson,This guy is awesome. Very entertaining and a good storyteller.  Everything was just fine and Danny was always trying to delivery the best experience to the group.
43109,222444138,2017-12-29,100276663,David,Michael was a great guide! I really enjoyed the hike and all the stories. 
43109,222444151,2017-12-29,13526483,Maria,Fue una maravillosa tarde guiada por Mike. El fue muy amable y contó historias muy interesantes acerca del lugar. Su entusiasmo te llena de energía. Muy puntual a la hora de empezar a caminar por el sendero. 
43109,222444270,2017-12-29,134799115,Pam,"Our guide, Michael, was fabulous! Patient with our group wanting to take pictures along the way, but also kept us on task so that we made Sunset at the perfect time! His stories at rest points were very insightful! The hike itself is definitely not for beginners or those looking for an easy stroll!"
43109,222444319,2017-12-29,161760237,Andi,"The hike was amazing! The views were unbelievable! Micheal did a great job of explaining the history behind Griffith Park and many other little stories that went along with the park. We were not rushed at all and Michael let everyone take as many pictures as they wanted! Going up was definitely a hike, but Michael made sure to give everyone breaks! The sunset was unbelievable as well as the view of California at night was amazing! Would definitely go again! Highly recommended!!! "
43109,222829045,2017-12-30,3689359,Mohammed Sam,Michael was such a great guide! It was also a really beautiful hike which lasted all sunset. Magical views of the city! 
43109,222829130,2017-12-30,41812336,Joey,Fun experience and would definitely do it again. 
43109,223142440,2017-12-31,10322353,Yixuan,"Great hiking with Michael, who took our group of 12 to hike around the Griffith Park. 
During 3 years hike, Michael show us with plenty of great spots for photo shooting. He also introduced us lots of stories about Hollywood, which made the experience much more interesting. 
It was New Year eve today, we didn’t miss the last sundown of this year. Also the Griffith Observatory closed earlier @5pm, so when we arrived there, it was 18mins late and the observatory was closed already, this was a bit pity. 
It was a good experience overall. "
43109,223142472,2017-12-31,118353984,Ahmed,Great 
43109,223826839,2018-01-01,112119744,Shavawn,The views were amazing.  The full moon was amazing to see that night.  The guide knew so much about the history and was very interesting.  
43109,223826860,2018-01-01,103219357,效麒,Very good experience
43109,223827269,2018-01-01,20148828,Kathy,We actually had Andrew as our tour guide.  He was very knowledgeable about the area and spent extra time with us.  He has a great passion for the park and surrounding areas.  The tour was definitely worth the money.  
43109,224337350,2018-01-02,135455913,Paul,Too much talking. Not enough walking.
43109,224657994,2018-01-03,159473134,Kami,"We actually hiked with Andrew. He was very knowledgeable about the history of the area and had a great easy going fun personality. There was no really amazing view of the Hollywood sign except for when it was too dark to take a picture, but there were a ton of views to make up for it. The tour itself was a little long, which was no problem because none of us could pass up the amazing views, but by the time we got to the museum, everyone was pretty beat and ready to go. Over all amazing experience. "
43109,224658009,2018-01-03,52722860,Si Tri,This is a great tour. Kelly was friendly and funny the whole trip. She gives us a lot of information about the park. The hike is mild enough for any one.
43109,224658088,2018-01-03,8164739,Christine,"I really enjoyed this hike, and our guide was terrific!  We were able to visit several key overlooks in Griffiths Park, and the sunset views were outstanding on this evening (nothing you can do about the weather; we were lucky).    The first part of the hike involved a bit of an incline, but the vast majority was low impact.  I enjoyed the guide’s commentary as well.  Lots of interesting facts about the history of the park and its benefactor, as well as about the city of LA and all the neighborhoods we were looking at.  Really just a quality experience and hike! "
43109,224658234,2018-01-03,107790907,Sofia,"Our tour was amazing! 
Kelly was very warm and friendly. She managed to make the hole feel very short sharing plenty of interesting information with us. Not only about the city's attractions but also great tips about the comedy and theater L.A. scene and how we could spent our evening. Definitely recommended even more if  Kelly will be your guide!"
43109,224936103,2018-01-04,21749444,Yee,"Andrew was a wonderful and very amicable guide full of lots of dark LA history. The hike was very easy and there were plenty of stops to take in the view and get a news scoop. We recommend this for foreigners and even locals wanting to get some more information. Good for families, friends, dates and tourists."
43109,225238291,2018-01-05,137875094,Jody,Ernie was great. He engaged our entire group of four - including two easily distracted and bored teenage boys. It was a wonderful and memorable hike. Strongly recommend! Thank you! 
43109,225525155,2018-01-06,32166400,Clara Inez,"Had a great time! Our guide was Kelly, she's very nice and i enjoyed the stories she shared. 

I loved the views! I was expecting to be closer to the Hollywood sign, but it was fine. 

So glad i took this trip. :)"
43109,225525158,2018-01-06,140467544,Ludovica,"Our guide was Michael! The hike was amazing! He told us many facts about griffith park during our hike, it was very interesting. I totally recommend this experience! "
43109,225893526,2018-01-07,114698093,Cathryn,"Michael was my guide for this trip! 
I had the surprising and good fortune of being the only hiker on this trip.   I missed the Golden Globe Awards because of my hike.   :-)   
Michael paced the hike perfectly, told me the story of Griffith Park and the Hollywood sign in a really interesting fashion.  The tour of the observatory was excellent.  I highly recommend the tour and will go see hike the park and see the observatory again!  Thanks Michael!  :-)"
43109,226283719,2018-01-09,148902075,Mary,"This hike gave us excellent views of LA in all directions. Coordinating with our host Andrew was easy, very clear instructions about meeting points which was excellent given I’m not a local! We had a wonderful walk and got to hear a lot about LA’s history along the way. "
43109,226459864,2018-01-10,5927115,Himmy,"We had Andrew as a guide and a relatively small group of 5 people.  Andrew was a fantastic guide - he told us many stories about Griffith Park and Hollywood that really brought the area to life, and the timing of the hike was such that we were able to see the Hollywood sign in broad daylight, then again as the sun was setting, and we reached the Griffith Observatory just as the sun had set.  The pace was steady and the track is very easy.  There was plenty of time (and there were many stunning opportunities) to take photos.  Andrew also took us through an informative tour through the observatory, pointing out some of the key exhibits.  All in all, a fantastic experience."
43109,226640421,2018-01-11,90361,Meagan,"Yesterdays hike with Andrew was wonderful. Not only is the hike beautiful and has great views, Andrew has so much history and interesting facts to tell you about the land, the city, the neighborhoods, the views, the nature that surrounds you. You leave there with so much new knowledge and appreciation for what you've seen. The hike itself is a bit uphill but easy, and there are pauses for photos, water, and more photos, and Andrews first priority is the safety of his guests. I never felt rushed or concerned. The sunset hike was great because you are really getting to see the view from a daylight, sunset and nighttime perspective which is very special. Thank you Andrew! "
43109,226858673,2018-01-12,72605568,Tiffany,"Our guide was Kelly. She was extremely friendly, sweet, and informative. She took us on a hike that overlooked LA, as well as walked us around the Griffith Observatory. We had a lot of fun! I definitely would recommend this hike to anyone. "
43109,226858774,2018-01-12,23392424,Hik,Gentle hike up whilst learning some of the history of Griffith Park and LA. It was a small group of 4 when I went. 
43109,227067193,2018-01-13,11167068,Violette,"Excellent hike!Great views,great anecdotes.Loved the back to the future bit.Lots of snacks and water to help with the climb.Loved going inside the observatory.
"
43109,227067198,2018-01-13,140060657,Paige,"Awesome Tour Guide, very informative! "
43109,227067282,2018-01-13,56221563,Violeta,Eric was our guide and he was exceptional throughout the hike. Not only did he give us many historical and relevant facts throughout the hike but he managed to keep us safe while making every part of our trip enjoyable. 
43109,227444545,2018-01-14,158004507,Ignacio,"Ernie was an exceptional guide. Knowledgeable, smart, and funny. I will be forever in debt."
43109,227444594,2018-01-14,7636445,Ravi (And Alison),Very knowledgeable. Loved this hike and the guide's running commentary throughout.
43109,227444751,2018-01-14,159073967,Yuji,"I am not used to conversation in English, but the guide cared me very gently. This hike was a lot of fun. Thank you!"
43109,227900551,2018-01-16,2561183,Sarah,Great experience!!!
43109,227900707,2018-01-16,73821997,Larissa,"Andrew was our guide.
He was so knowledge and passionate about the area. It was a lovely hike. Learned a lot. Laughed and truly enjoyed myself. I’ve never done a guided tour anywhere.. ever! This was a great first experience! Totally recommend "
43109,228066422,2018-01-17,125840708,LaDarius,I had a blast on the on the sunset hike. Andrew was a very adequate tour guide and every informative on the history of Los Angeles and Griffith Park. He went out of his way to make sure a couple of the timid hiker felt safe and comfortable thoughout! I highly recommend if you want to site see with a little workout.
43109,228066581,2018-01-17,106787680,Kai,Andrew was a great tour guide. He helped me to make it to the top and be able to experience this hike. I'm so happy I got to experience this but even more happy that it was with Andrew because he made me feel so comfortable. Honestly if it wasn't for him I probably wouldn't of made it far on this hike because I was scared from the start. So again I thank you Andrew for your kindness for your inspirational words to help me along and also for the historical stories you gave. I would highly recommend anyone I know visiting L.A & wanting to do a hike to go with Andrew. 
43109,228066582,2018-01-17,82920310,Darcy,Our tour with Andrew was wonderful. He was very knowledgeable and informative about LA. Our walk through the Hollywood mountains was full on interesting facts and stories about the area and it's history and we saw many beautiful sights of the entire city and all of its landmarks. I would highly recommend this tour for anyone thinking of hiking up the mountain. Andrew was welcoming and friendly to everyone and ensured that we all had the best time possible.
43109,228066584,2018-01-17,165077465,Maia,Andrew was excellent. He went above and beyond to help us. He told stories and kept us alert throughout which made everything easier
43109,228066673,2018-01-17,56894393,Becky,"I accidentally booked for the wrong day and showed up a day early and they were very accommodating and let me join the day before! It was a great experience, I learned a lot, and got to see the whole mountain. I would definitely recommend it!"
